OBJECTID,CTLabel,BoroCode,BoroName,CT2010,BoroCT2010,CDEligibil,NTACode,NTAName,Borough,HospitalDist,NursingHomeDist,PharmDist,SoupKitchDist,SubwayDist,parkRecDist,flagshipParkDist,SidewalkCount,meanSidewalkWidth,sdSidewalkWidth
1258,622,3,Brooklyn,062200,3062200,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK,8422.843266892958127,978.786759370186019,2458.215448827823820,15108.641923065883020,5269.201908486600587,944.913408694268810,26250.316555353991134,105.000000000000000,10.789523809523811,4.579341651740997
1259,22,4,Queens,002200,4002200,I,QN53,Woodhaven,QN,9709.435919877609194,9405.039802733799661,692.211909820192091,10659.638460569132803,924.199499400298237,889.710434942135180,889.710434942135180,86.000000000000000,7.751162790697672,2.380990608773955
1260,30,4,Queens,003000,4003000,I,QN53,Woodhaven,QN,9294.126066761133188,8561.151847765104321,1124.142625632975296,10374.507354400033364,1497.121640613299860,1563.289346001611193,2477.843019261751124,68.000000000000000,8.302941176470586,2.549332402410616
1261,309,1,Manhattan,030900,1030900,E,MN01,Marble Hill-Inwood,MN,1211.598244717021544,1970.594964350957525,415.125000314440115,5501.252969688399389,533.270883526531975,622.312890101342077,4889.755369036719458,281.000000000000000,10.562633451957304,4.720024837724281
1262,998.01,4,Queens,099801,4099801,E,QN15,Far Rockaway-Bayswater,QN,1164.760823699656157,1026.717962743395219,763.424703104754485,2447.564556366578017,1268.771472575088865,396.227076673789327,44183.528462563539506,624.000000000000000,8.433493589743595,6.199889967435347
1263,184.01,4,Queens,018401,4018401,E,QN76,Baisley Park,QN,11654.759805520745431,8469.342451114380310,1716.594351929224104,595.667933071586731,10097.706992522196742,624.080883741231446,16361.214933244764325,102.000000000000000,13.377450980392153,11.218892365711280
1264,184.02,4,Queens,018402,4018402,I,QN76,Baisley Park,QN,10312.479015424771205,8270.660236595555034,1928.005713045674383,851.951493625071748,8812.988796657684361,1880.191108856004576,15097.532980608773869,121.000000000000000,9.936363636363636,2.793743008939799
1265,236,4,Queens,023600,4023600,E,QN35,Briarwood-Jamaica Hills,QN,3519.775265357811350,1749.684660768784397,526.271387552470628,1472.969207305193549,459.524811076123456,880.125001530608529,7322.241755303427453,101.000000000000000,11.755445544554457,4.650816600286982
1266,238,4,Queens,023800,4023800,E,QN61,Jamaica,QN,2446.931157454263030,1035.484804666016998,146.132953688928524,2436.539724169586862,502.887194450256402,1009.768574526654447,6664.400242879003599,100.000000000000000,10.157999999999998,3.113125682517735
1267,426,4,Queens,042600,4042600,I,QN08,St. Albans,QN,10834.151812769629032,848.763009157265060,1436.422250733810642,2083.180778582543553,9454.303359642817668,129.138706593186129,12958.719299560256331,415.000000000000000,12.546506024096381,8.896665558089714
1268,432,4,Queens,043200,4043200,I,QN08,St. Albans,QN,9231.116455611012498,1601.124685684006863,924.500313954681701,1502.976652357616786,8029.801314431152605,371.575121801565103,12002.102932729294480,204.000000000000000,16.361764705882354,16.784619655178201
1269,954,4,Queens,095400,4095400,E,QN12,Hammels-Arverne-Edgemere,QN,12956.136018191073163,782.478789576030749,955.547477958533705,13780.023006615476334,1013.539028677863598,1245.186993593996704,40794.766732624149881,617.000000000000000,10.111021069692047,5.789018524905428
1270,359,2,Bronx,035900,2035900,E,BX17,East Tremont,BX,5181.579547130138053,5181.579547130138053,609.167415354248988,153.436450881808838,945.637636250405308,1008.975967669986971,1008.975967669986971,181.000000000000000,18.434806629834249,15.031321136257091
1271,361,2,Bronx,036100,2036100,E,BX17,East Tremont,BX,5069.261581557207137,5069.261581557207137,716.060752228590445,1287.028223676283233,762.721016345181511,465.944992994111601,465.944992994111601,218.000000000000000,12.989908256880733,6.058614538802847
1272,108,4,Queens,010800,4010800,I,QN54,Richmond Hill,QN,6119.565468033766592,5610.700780456381835,319.310599513269608,9928.992149013136441,1618.399957540062587,1228.296103801005984,5506.432319996832121,73.000000000000000,8.805479452054792,2.617722208065573
1273,118,4,Queens,011800,4011800,I,QN54,Richmond Hill,QN,6253.344850551467971,5794.423901510381256,1066.534207778536029,10576.610251654905369,2367.705915767093757,743.385599567506915,4383.734378743427442,86.000000000000000,10.472093023255814,3.275852871895148
1274,374,2,Bronx,037400,2037400,E,BX44,Williamsbridge-Olinville,BX,4177.016168917665709,2544.181520045494381,1192.364612882587380,894.833715146141685,1200.310019456658438,198.346272150523191,1616.699110434208023,243.000000000000000,14.946090534979424,8.211190657164067
1275,276,4,Queens,027600,4027600,E,QN76,Baisley Park,QN,9679.066168188037409,4776.884468198038121,1526.092280288711663,1915.979816459326457,6842.741937701065581,729.983182087671935,13958.495469539848273,86.000000000000000,8.944186046511630,3.667331283297171
1276,278,4,Queens,027800,4027800,E,QN76,Baisley Park,QN,10216.400723322480189,4021.277638408496841,784.496046581458017,2597.744499679769433,7698.694960838392035,947.043972413975325,14090.674591127217354,251.000000000000000,14.646613545816740,14.183966246648207
1277,264,4,Queens,026400,4026400,E,QN01,South Jamaica,QN,7851.471206631777022,4384.995911270557372,1595.953342069541350,672.279489639361714,5554.641655316117067,1161.333629853149887,12070.570760961823908,165.000000000000000,8.018787878787878,3.081882301744082
1278,182,4,Queens,018200,4018200,E,QN76,Baisley Park,QN,10361.013917545180448,9741.597826689039721,907.327840772681839,1779.663466382803335,8219.501207326622534,576.878971880006020,14704.315985288889351,200.000000000000000,9.756000000000007,5.645371119366461
1279,186,4,Queens,018600,4018600,I,QN76,Baisley Park,QN,9203.141198340927076,8872.113463633211722,2237.842228924395840,2133.271339229502701,7781.107365293561998,834.271407701347698,13839.476085974145462,88.000000000000000,8.445454545454540,1.692913498337309
1280,274.01,2,Bronx,027401,2027401,I,BX10,Pelham Bay-Country Club-City Island,BX,6481.762206876021082,1896.347622331796174,3175.002491041191661,5835.042383896302454,3598.723471377163605,2151.783532543935962,2151.783532543935962,439.000000000000000,7.499999999999997,2.882398164390581
1281,118,3,Brooklyn,011800,3011800,I,BK34,Sunset Park East,BK,4283.063818952633483,4254.656303157635193,471.550227251429874,3264.532310690628037,716.128544935343029,1050.336937191793368,12814.460444033982640,71.000000000000000,10.887323943661970,3.293323530914576
1282,122,3,Brooklyn,012200,3012200,E,BK32,Sunset Park West,BK,3228.074197001817993,5271.720537715347746,419.755049130315740,3181.677264930307956,1179.448427998287571,971.194584120004265,13480.888976089467178,82.000000000000000,12.440243902439027,3.490263697848332
1283,522,4,Queens,052200,4052200,I,QN08,St. Albans,QN,10857.764383108844413,4610.349371887436973,2134.077224734443462,4038.773932904824505,8575.106362538102985,155.354643076123722,9339.955150823829172,103.000000000000000,9.256310679611653,3.596149081483883
1284,528,4,Queens,052800,4052800,E,QN08,St. Albans,QN,11731.032835807647643,3305.067630580489549,472.207337683214348,1818.421138158638314,9713.628914144836017,1890.811081860412969,11649.513669782247234,106.000000000000000,9.005660377358488,3.147692433352808
1285,516,4,Queens,051600,4051600,I,QN34,Queens Village,QN,13185.163702818956153,3277.050594519015249,733.577392911067818,6299.784038587571558,10760.265786329167895,1976.998579650068223,9170.930664502753643,94.000000000000000,8.149999999999999,2.073683025518263
1286,534.01,4,Queens,053401,4053401,I,QN33,Cambria Heights,QN,14379.576159096184711,3296.826362908372175,1085.529166907601393,6222.004182538130408,11998.751895626477562,1127.115168713121420,10583.668995903975883,162.000000000000000,9.047530864197533,3.316778363144213
1287,484,4,Queens,048400,4048400,I,QN07,Hollis,QN,9169.198777152227194,1727.309361322875930,1507.973349865040291,6660.010119834354555,6720.231696970574376,940.193290374431513,3707.758362880792447,242.000000000000000,8.923966942148759,2.806809289735256
1288,500,4,Queens,050000,4050000,E,QN07,Hollis,QN,8106.885268252587593,81.404325554413830,833.841444135633424,5234.840799339036494,5605.875260025639363,1382.771705298194320,5187.794810502915425,246.000000000000000,10.152439024390251,3.400656321158335
1289,141,4,Queens,014100,4014100,I,QN70,Astoria,QN,5022.035043250941271,5497.262753421038724,1273.608146884940879,8950.946705811973516,3283.684755367307844,1520.436735862591604,9192.757945726283651,105.000000000000000,9.721904761904762,3.090306835412357
1290,554,4,Queens,055400,4055400,I,QN34,Queens Village,QN,12944.196714210023856,3623.608119761407124,621.467405948665942,13550.852146443507081,13299.891539881056815,2442.623710232091526,3336.952265572202577,128.000000000000000,7.751562500000001,3.106964094711552
1291,1301,4,Queens,130100,4130100,I,QN43,Bellerose,QN,11427.896223520408967,4711.217373028661314,1230.809265839052841,14820.421098846032692,14377.789318247658230,1399.077825161074088,1712.889481162883158,954.000000000000000,7.835010482180296,5.482613045128958
1292,248,2,Bronx,024800,2024800,I,BX49,Pelham Parkway,BX,3046.903202296709878,581.111754815989798,758.150430588707081,6607.054169611054022,676.889287312063743,2420.742721036694547,3071.631757258697689,205.000000000000000,9.684390243902431,4.992499299822473
1293,296,2,Bronx,029600,2029600,I,BX49,Pelham Parkway,BX,802.675779195578230,1820.291582678428995,511.712724577088181,3978.184352887340538,3128.766098364511436,2846.095438405902314,4330.702151093940302,509.000000000000000,10.604125736738707,6.719334152185477
1294,328,4,Queens,032800,4032800,I,QN66,Laurelton,QN,17104.305042562009476,6975.643167114717471,1816.673063387561342,5921.520780243741683,15652.043546552491534,256.662908460092865,18748.520460084102524,198.000000000000000,8.837373737373738,3.569927578459946
1295,682,4,Queens,068200,4068200,I,QN66,Laurelton,QN,20271.088906010070787,10110.698903513572077,3817.753140309198898,8870.488959228458043,18785.743144012016273,2183.256944650398964,21376.023978164514119,177.000000000000000,9.448587570621470,4.775792501400738
1296,476,4,Queens,047600,4047600,I,QN06,Jamaica Estates-Holliswood,QN,5986.306705378293373,2245.711867043683014,2345.008172632678452,5172.291418824643188,4159.325639248189873,1053.489878321411425,1053.489878321411425,84.000000000000000,6.933333333333334,2.629642576534173
1297,478,4,Queens,047800,4047800,I,QN06,Jamaica Estates-Holliswood,QN,7751.109246821156376,1842.266693150013225,571.535508892296093,5952.396858377989702,5502.345509800778018,2119.716020382601073,2476.920223351003187,453.000000000000000,9.095584988962479,6.961062878164259
1298,295,4,Queens,029500,4029500,I,QN63,Woodside,QN,6692.060907841776498,3633.000762556489917,346.519480648842432,7336.187722655380639,1171.889408084659863,1853.403979669196360,13072.667342153663412,249.000000000000000,10.268273092369469,4.994876147770980
1299,297,4,Queens,029700,4029700,I,QN63,Woodside,QN,6861.723794759116572,3515.269337941416325,1319.546669167534674,6600.969863138783694,2287.313303036147772,561.213898480171224,12389.333308412093174,189.000000000000000,9.915873015873013,3.412190583706300
1300,11,5,Staten Island,001100,5001100,E,SI22,West New Brighton-New Brighton-St. George,SI,6066.181633564150616,2021.383360606206452,1177.637883875264606,2018.473867065584045,16124.215941804643080,254.693125753694176,23719.398540429203422,183.000000000000000,7.313661202185791,2.541583662002687
1301,17,5,Staten Island,001700,5001700,E,SI37,Stapleton-Rosebank,SI,4576.476366319222507,1730.985138162385738,1530.961938145312160,1522.743617757746279,15274.233117959149240,1601.792020354493843,22862.182189827432012,188.000000000000000,6.940957446808508,6.430664600703077
1302,299,4,Queens,029900,4029900,I,QN99,park-cemetery-etc-Queens,QN,7202.126987908936826,4873.778622407009607,2545.413694867965660,6673.289116717156503,4471.422135404227447,1529.413572108863718,10952.957324470302410,50.000000000000000,9.648000000000001,6.521275698411615
1303,1529.01,4,Queens,152901,4152901,I,QN45,Douglas Manor-Douglaston-Little Neck,QN,7039.610405370942317,5677.009097704895794,3262.979670352090579,20846.189723347008112,20062.462816720075352,1699.567454819792829,1699.567454819792829,1174.000000000000000,7.174020442930154,4.419571833877991
1304,650,4,Queens,065000,4065000,I,QN66,Laurelton,QN,20737.391180563114176,10559.584562128824473,2933.898309275609336,9070.701460365911771,19091.757828915640857,1629.333456907957043,21026.210512321773422,193.000000000000000,8.948186528497411,2.114067299865177
1305,706,3,Brooklyn,070600,3070600,I,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,BK,12392.871862549607613,10597.983592883940219,3329.966037764334033,14234.600583382092736,12037.513878609517633,0.000000000000000,23170.266377768926759,245.000000000000000,9.535918367346937,5.452005165182591
1306,261,2,Bronx,026100,2026100,I,BX30,Kingsbridge Heights,BX,3113.376257114848613,1177.608561586223004,899.094331735181868,2600.183480386300289,1945.128189889726173,745.822529467639129,6137.715694251328387,198.000000000000000,9.460101010101013,4.894280717949305
1307,263,2,Bronx,026300,2026300,E,BX30,Kingsbridge Heights,BX,4007.158248233374252,895.153486669661561,309.553222886614719,1855.080058611126788,1209.868748936706879,43.022928123160241,5875.807071875501606,247.000000000000000,12.505263157894733,6.181753624791341
1308,316,2,Bronx,031600,2031600,I,BX31,Allerton-Pelham Gardens,BX,1989.912889245156748,1331.065350298413250,1576.877771666972876,3426.156436034412309,2133.415046315066775,654.720773953424555,5403.855416427859382,107.000000000000000,8.020560747663554,2.599155825138303
1309,324,2,Bronx,032400,2032400,E,BX07,Bronxdale,BX,3793.367640845220194,903.375896261186085,805.331365518154257,5037.079587734161578,1481.367434293488486,321.194598487493181,3053.571906136323832,292.000000000000000,14.730136986301360,6.150605478121098
1310,326,2,Bronx,032600,2032600,I,BX31,Allerton-Pelham Gardens,BX,2998.599546890655802,391.236122754247901,649.331926785586916,4056.836737861529400,1163.171665395487253,665.742347255834829,4210.196937541233638,196.000000000000000,9.531632653061227,4.401622007298382
1311,154,3,Brooklyn,015400,3015400,I,BK99,park-cemetery-etc-Brooklyn,BK,11787.816039415089108,1999.845524754516646,2821.516134579777827,12440.957741339168933,3868.333313519946387,0.000000000000000,19646.132562342911115,746.000000000000000,10.161796246648780,7.565192385496204
1312,302,3,Brooklyn,030200,3030200,E,BK29,Bensonhurst East,BK,7815.440772652807027,1678.617565695776420,1318.736504519611572,7197.994255905749014,1284.840508952558594,548.522943169253722,20959.023398664339766,98.000000000000000,8.494897959183669,3.369645349780116
1313,304,3,Brooklyn,030400,3030400,E,BK29,Bensonhurst East,BK,8352.638530333662857,1060.981899782823803,2331.210123529994689,6218.485504255405431,2833.126961114793630,466.322300984402034,22373.853750087113440,173.000000000000000,9.210982658959534,3.896278138312625
1314,182,3,Brooklyn,018200,3018200,E,BK28,Bensonhurst West,BK,9980.094356655148658,1248.614751768303904,678.909809864460840,10485.323268215352073,635.892024062922701,1318.001471887813068,16601.896988025448081,80.000000000000000,9.341249999999997,3.195079038661036
1315,382,3,Brooklyn,038200,3038200,E,BK26,Gravesend,BK,4857.237323947296318,4371.245787236440265,784.089978421788828,5966.898573919947012,972.417324917964834,77.500514467656657,21969.152558666752157,353.000000000000000,14.979603399433422,5.278013234721707
1316,402,3,Brooklyn,040200,3040200,E,BK29,Bensonhurst East,BK,5995.573423491935500,3872.568542095059001,799.333812973186809,7446.177368735317941,1106.310188402008635,408.880591926183740,20404.187120415819663,142.000000000000000,12.412676056338036,7.567922779685374
