Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008
"36081036600","14000US36081036600","Census Tract 366","Census Tract 366, Queens County, New York","ny","140","00","ACSSF","0006775",,,,,"36","081",,,,"036600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2891,76,2632,0,107,0,20,56
"36081036700","14000US36081036700","Census Tract 367","Census Tract 367, Queens County, New York","ny","140","00","ACSSF","0006776",,,,,"36","081",,,,"036700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387,508,741,0,300,0,716,122
"36081036800","14000US36081036800","Census Tract 368","Census Tract 368, Queens County, New York","ny","140","00","ACSSF","0006777",,,,,"36","081",,,,"036800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588,23,2388,0,0,0,75,102
"36081037100","14000US36081037100","Census Tract 371","Census Tract 371, Queens County, New York","ny","140","00","ACSSF","0006778",,,,,"36","081",,,,"037100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,162,345,2,195,0,511,86
"36081037300","14000US36081037300","Census Tract 373","Census Tract 373, Queens County, New York","ny","140","00","ACSSF","0006779",,,,,"36","081",,,,"037300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2174,410,329,0,355,0,966,114
"36081037500","14000US36081037500","Census Tract 375","Census Tract 375, Queens County, New York","ny","140","00","ACSSF","0006780",,,,,"36","081",,,,"037500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4139,1636,268,53,202,0,1944,36
"36081037600","14000US36081037600","Census Tract 376","Census Tract 376, Queens County, New York","ny","140","00","ACSSF","0006781",,,,,"36","081",,,,"037600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6094,72,5540,13,213,0,199,57
"36081037700","14000US36081037700","Census Tract 377","Census Tract 377, Queens County, New York","ny","140","00","ACSSF","0006782",,,,,"36","081",,,,"037700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3691,954,436,18,35,0,2202,46
"36081037900","14000US36081037900","Census Tract 379","Census Tract 379, Queens County, New York","ny","140","00","ACSSF","0006783",,,,,"36","081",,,,"037900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6432,2944,355,0,643,13,2462,15
"36081038100","14000US36081038100","Census Tract 381","Census Tract 381, Queens County, New York","ny","140","00","ACSSF","0006784",,,,,"36","081",,,,"038100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7004,3007,951,18,337,0,2227,464
"36081038301","14000US36081038301","Census Tract 383.01","Census Tract 383.01, Queens County, New York","ny","140","00","ACSSF","0006785",,,,,"36","081",,,,"038301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36081038302","14000US36081038302","Census Tract 383.02","Census Tract 383.02, Queens County, New York","ny","140","00","ACSSF","0006786",,,,,"36","081",,,,"038302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
"36081038400","14000US36081038400","Census Tract 384","Census Tract 384, Queens County, New York","ny","140","00","ACSSF","0006787",,,,,"36","081",,,,"038400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272,48,2203,0,16,0,0,5
"36081039400","14000US36081039400","Census Tract 394","Census Tract 394, Queens County, New York","ny","140","00","ACSSF","0006788",,,,,"36","081",,,,"039400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061,35,2738,0,54,0,110,124
"36081039800","14000US36081039800","Census Tract 398","Census Tract 398, Queens County, New York","ny","140","00","ACSSF","0006789",,,,,"36","081",,,,"039800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,24,1663,0,33,0,14,14
"36081039900","14000US36081039900","Census Tract 399","Census Tract 399, Queens County, New York","ny","140","00","ACSSF","0006790",,,,,"36","081",,,,"039900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4196,2232,383,68,137,0,1292,84
"36081040000","14000US36081040000","Census Tract 400","Census Tract 400, Queens County, New York","ny","140","00","ACSSF","0006791",,,,,"36","081",,,,"040000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510,13,1435,0,0,0,14,48
"36081040100","14000US36081040100","Census Tract 401","Census Tract 401, Queens County, New York","ny","140","00","ACSSF","0006792",,,,,"36","081",,,,"040100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7779,3096,162,19,971,0,3398,133
"36081040200","14000US36081040200","Census Tract 402","Census Tract 402, Queens County, New York","ny","140","00","ACSSF","0006793",,,,,"36","081",,,,"040200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737,0,1655,6,64,0,0,12
"36081040300","14000US36081040300","Census Tract 403","Census Tract 403, Queens County, New York","ny","140","00","ACSSF","0006794",,,,,"36","081",,,,"040300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066,2237,237,22,884,0,3583,103
"36081040400","14000US36081040400","Census Tract 404","Census Tract 404, Queens County, New York","ny","140","00","ACSSF","0006795",,,,,"36","081",,,,"040400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,68,3523,7,185,0,221,99
"36081040500","14000US36081040500","Census Tract 405","Census Tract 405, Queens County, New York","ny","140","00","ACSSF","0006796",,,,,"36","081",,,,"040500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3230,1450,187,14,212,0,1337,30
"36081040700","14000US36081040700","Census Tract 407","Census Tract 407, Queens County, New York","ny","140","00","ACSSF","0006797",,,,,"36","081",,,,"040700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9272,2218,423,65,330,0,6040,196
"36081040900","14000US36081040900","Census Tract 409","Census Tract 409, Queens County, New York","ny","140","00","ACSSF","0006798",,,,,"36","081",,,,"040900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5533,1739,238,73,332,0,3071,80
"36081041100","14000US36081041100","Census Tract 411","Census Tract 411, Queens County, New York","ny","140","00","ACSSF","0006799",,,,,"36","081",,,,"041100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902,1361,127,59,731,0,1601,23
"36081041300","14000US36081041300","Census Tract 413","Census Tract 413, Queens County, New York","ny","140","00","ACSSF","0006800",,,,,"36","081",,,,"041300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4867,1574,57,16,836,0,2165,219
"36081041400","14000US36081041400","Census Tract 414","Census Tract 414, Queens County, New York","ny","140","00","ACSSF","0006801",,,,,"36","081",,,,"041400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4409,198,3314,0,151,0,699,47
"36081041500","14000US36081041500","Census Tract 415","Census Tract 415, Queens County, New York","ny","140","00","ACSSF","0006802",,,,,"36","081",,,,"041500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052,2313,70,0,430,0,1239,0
"36081042400","14000US36081042400","Census Tract 424","Census Tract 424, Queens County, New York","ny","140","00","ACSSF","0006803",,,,,"36","081",,,,"042400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2515,14,2337,0,40,0,46,78
"36081042600","14000US36081042600","Census Tract 426","Census Tract 426, Queens County, New York","ny","140","00","ACSSF","0006804",,,,,"36","081",,,,"042600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,223,247,0,18,0,0,0
"36081042700","14000US36081042700","Census Tract 427","Census Tract 427, Queens County, New York","ny","140","00","ACSSF","0006805",,,,,"36","081",,,,"042700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5234,2572,19,0,571,0,2072,0
"36081043200","14000US36081043200","Census Tract 432","Census Tract 432, Queens County, New York","ny","140","00","ACSSF","0006806",,,,,"36","081",,,,"043200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302,9,1210,0,58,0,10,15
"36081043400","14000US36081043400","Census Tract 434","Census Tract 434, Queens County, New York","ny","140","00","ACSSF","0006807",,,,,"36","081",,,,"043400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815,33,1463,0,99,9,148,63
"36081043701","14000US36081043701","Census Tract 437.01","Census Tract 437.01, Queens County, New York","ny","140","00","ACSSF","0006808",,,,,"36","081",,,,"043701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934,1620,294,14,125,0,826,55
"36081043702","14000US36081043702","Census Tract 437.02","Census Tract 437.02, Queens County, New York","ny","140","00","ACSSF","0006809",,,,,"36","081",,,,"043702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6493,2773,996,94,914,0,1485,231
"36081043900","14000US36081043900","Census Tract 439","Census Tract 439, Queens County, New York","ny","140","00","ACSSF","0006810",,,,,"36","081",,,,"043900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,2284,67,69,560,0,762,92
"36081044000","14000US36081044000","Census Tract 440","Census Tract 440, Queens County, New York","ny","140","00","ACSSF","0006811",,,,,"36","081",,,,"044000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3828,74,2711,0,304,0,581,158
"36081044301","14000US36081044301","Census Tract 443.01","Census Tract 443.01, Queens County, New York","ny","140","00","ACSSF","0006812",,,,,"36","081",,,,"044301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3751,1461,343,142,848,0,777,180
"36081044302","14000US36081044302","Census Tract 443.02","Census Tract 443.02, Queens County, New York","ny","140","00","ACSSF","0006813",,,,,"36","081",,,,"044302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4317,982,562,11,1720,0,1029,13
"36081044400","14000US36081044400","Census Tract 444","Census Tract 444, Queens County, New York","ny","140","00","ACSSF","0006814",,,,,"36","081",,,,"044400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3505,365,517,0,743,0,1690,190
"36081044601","14000US36081044601","Census Tract 446.01","Census Tract 446.01, Queens County, New York","ny","140","00","ACSSF","0006815",,,,,"36","081",,,,"044601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144,259,950,53,663,8,1195,16
"36081044602","14000US36081044602","Census Tract 446.02","Census Tract 446.02, Queens County, New York","ny","140","00","ACSSF","0006816",,,,,"36","081",,,,"044602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4633,427,917,52,1981,78,986,192
"36081044800","14000US36081044800","Census Tract 448","Census Tract 448, Queens County, New York","ny","140","00","ACSSF","0006817",,,,,"36","081",,,,"044800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2869,248,125,35,1501,0,619,341
"36081045000","14000US36081045000","Census Tract 450","Census Tract 450, Queens County, New York","ny","140","00","ACSSF","0006818",,,,,"36","081",,,,"045000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2193,400,172,0,1270,0,210,141
"36081045200","14000US36081045200","Census Tract 452","Census Tract 452, Queens County, New York","ny","140","00","ACSSF","0006819",,,,,"36","081",,,,"045200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204,275,166,21,592,0,107,43
"36081045400","14000US36081045400","Census Tract 454","Census Tract 454, Queens County, New York","ny","140","00","ACSSF","0006820",,,,,"36","081",,,,"045400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4507,357,722,39,2834,0,410,145
"36081045500","14000US36081045500","Census Tract 455","Census Tract 455, Queens County, New York","ny","140","00","ACSSF","0006821",,,,,"36","081",,,,"045500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14918,4260,5689,0,2594,0,1983,392
"36081045600","14000US36081045600","Census Tract 456","Census Tract 456, Queens County, New York","ny","140","00","ACSSF","0006822",,,,,"36","081",,,,"045600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322,142,38,0,937,0,156,49
"36081045700","14000US36081045700","Census Tract 457","Census Tract 457, Queens County, New York","ny","140","00","ACSSF","0006823",,,,,"36","081",,,,"045700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058,350,0,0,2130,0,578,0
"36081045800","14000US36081045800","Census Tract 458","Census Tract 458, Queens County, New York","ny","140","00","ACSSF","0006824",,,,,"36","081",,,,"045800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,339,215,61,1431,0,159,86
"36081045900","14000US36081045900","Census Tract 459","Census Tract 459, Queens County, New York","ny","140","00","ACSSF","0006825",,,,,"36","081",,,,"045900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485,547,72,0,1789,0,972,105
"36081046000","14000US36081046000","Census Tract 460","Census Tract 460, Queens County, New York","ny","140","00","ACSSF","0006826",,,,,"36","081",,,,"046000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6199,500,1059,60,2877,0,1402,301
"36081046100","14000US36081046100","Census Tract 461","Census Tract 461, Queens County, New York","ny","140","00","ACSSF","0006827",,,,,"36","081",,,,"046100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535,692,33,4,918,0,762,126
"36081046200","14000US36081046200","Census Tract 462","Census Tract 462, Queens County, New York","ny","140","00","ACSSF","0006828",,,,,"36","081",,,,"046200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7012,475,902,10,2845,0,2362,418
"36081046300","14000US36081046300","Census Tract 463","Census Tract 463, Queens County, New York","ny","140","00","ACSSF","0006829",,,,,"36","081",,,,"046300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855,963,41,0,1259,0,1343,249
"36081046400","14000US36081046400","Census Tract 464","Census Tract 464, Queens County, New York","ny","140","00","ACSSF","0006830",,,,,"36","081",,,,"046400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714,412,548,0,431,0,192,131
"36081046500","14000US36081046500","Census Tract 465","Census Tract 465, Queens County, New York","ny","140","00","ACSSF","0006831",,,,,"36","081",,,,"046500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539,923,10,0,1104,0,1447,55
"36081046600","14000US36081046600","Census Tract 466","Census Tract 466, Queens County, New York","ny","140","00","ACSSF","0006832",,,,,"36","081",,,,"046600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3602,590,920,0,1531,0,458,103
"36081046700","14000US36081046700","Census Tract 467","Census Tract 467, Queens County, New York","ny","140","00","ACSSF","0006833",,,,,"36","081",,,,"046700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5982,2555,33,34,1532,0,1747,81
"36081046800","14000US36081046800","Census Tract 468","Census Tract 468, Queens County, New York","ny","140","00","ACSSF","0006834",,,,,"36","081",,,,"046800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221,197,285,24,2211,0,236,268
"36081046900","14000US36081046900","Census Tract 469","Census Tract 469, Queens County, New York","ny","140","00","ACSSF","0006835",,,,,"36","081",,,,"046900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8167,1552,338,103,2464,0,3519,191
"36081047000","14000US36081047000","Census Tract 470","Census Tract 470, Queens County, New York","ny","140","00","ACSSF","0006836",,,,,"36","081",,,,"047000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300,185,390,106,1643,0,853,123
"36081047100","14000US36081047100","Census Tract 471","Census Tract 471, Queens County, New York","ny","140","00","ACSSF","0006837",,,,,"36","081",,,,"047100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4309,510,25,64,2972,0,738,0
"36081047200","14000US36081047200","Census Tract 472","Census Tract 472, Queens County, New York","ny","140","00","ACSSF","0006838",,,,,"36","081",,,,"047200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3671,924,1018,0,1202,0,411,116
"36081047300","14000US36081047300","Census Tract 473","Census Tract 473, Queens County, New York","ny","140","00","ACSSF","0006839",,,,,"36","081",,,,"047300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4356,849,69,17,2901,0,506,14
"36081047500","14000US36081047500","Census Tract 475","Census Tract 475, Queens County, New York","ny","140","00","ACSSF","0006840",,,,,"36","081",,,,"047500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4052,616,48,24,2454,0,738,172
"36081047600","14000US36081047600","Census Tract 476","Census Tract 476, Queens County, New York","ny","140","00","ACSSF","0006841",,,,,"36","081",,,,"047600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,519,284,45,520,0,101,0
"36081047800","14000US36081047800","Census Tract 478","Census Tract 478, Queens County, New York","ny","140","00","ACSSF","0006842",,,,,"36","081",,,,"047800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295,1167,1233,11,1644,0,861,379
"36081047900","14000US36081047900","Census Tract 479","Census Tract 479, Queens County, New York","ny","140","00","ACSSF","0006843",,,,,"36","081",,,,"047900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5270,912,80,0,3635,0,562,81
"36081048000","14000US36081048000","Census Tract 480","Census Tract 480, Queens County, New York","ny","140","00","ACSSF","0006844",,,,,"36","081",,,,"048000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,361,341,49,1085,0,558,85
"36081048100","14000US36081048100","Census Tract 481","Census Tract 481, Queens County, New York","ny","140","00","ACSSF","0006845",,,,,"36","081",,,,"048100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6386,1228,234,0,3288,0,1480,156
"36081048200","14000US36081048200","Census Tract 482","Census Tract 482, Queens County, New York","ny","140","00","ACSSF","0006846",,,,,"36","081",,,,"048200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584,116,587,0,556,0,218,107
"36081048300","14000US36081048300","Census Tract 483","Census Tract 483, Queens County, New York","ny","140","00","ACSSF","0006847",,,,,"36","081",,,,"048300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3837,859,37,80,2076,11,723,51
"36081048400","14000US36081048400","Census Tract 484","Census Tract 484, Queens County, New York","ny","140","00","ACSSF","0006848",,,,,"36","081",,,,"048400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,325,1850,0,1752,0,1079,229
"36081048500","14000US36081048500","Census Tract 485","Census Tract 485, Queens County, New York","ny","140","00","ACSSF","0006849",,,,,"36","081",,,,"048500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4190,603,38,0,2901,0,640,8
"36081048900","14000US36081048900","Census Tract 489","Census Tract 489, Queens County, New York","ny","140","00","ACSSF","0006850",,,,,"36","081",,,,"048900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,285,2,3,777,0,408,0
"36081049200","14000US36081049200","Census Tract 492","Census Tract 492, Queens County, New York","ny","140","00","ACSSF","0006851",,,,,"36","081",,,,"049200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5249,672,2375,138,1494,0,460,110
"36081049301","14000US36081049301","Census Tract 493.01","Census Tract 493.01, Queens County, New York","ny","140","00","ACSSF","0006852",,,,,"36","081",,,,"049301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2116,1112,24,0,667,0,288,25
"36081049302","14000US36081049302","Census Tract 493.02","Census Tract 493.02, Queens County, New York","ny","140","00","ACSSF","0006853",,,,,"36","081",,,,"049302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2927,1943,88,0,423,0,363,110
"36081049500","14000US36081049500","Census Tract 495","Census Tract 495, Queens County, New York","ny","140","00","ACSSF","0006854",,,,,"36","081",,,,"049500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1571,1239,142,2,118,0,43,27
"36081049600","14000US36081049600","Census Tract 496","Census Tract 496, Queens County, New York","ny","140","00","ACSSF","0006855",,,,,"36","081",,,,"049600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199,526,652,14,890,67,646,404
"36081049700","14000US36081049700","Census Tract 497","Census Tract 497, Queens County, New York","ny","140","00","ACSSF","0006856",,,,,"36","081",,,,"049700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054,1411,27,0,1176,32,162,246
"36081049900","14000US36081049900","Census Tract 499","Census Tract 499, Queens County, New York","ny","140","00","ACSSF","0006857",,,,,"36","081",,,,"049900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313,1179,46,241,3146,0,656,45
"36081050000","14000US36081050000","Census Tract 500","Census Tract 500, Queens County, New York","ny","140","00","ACSSF","0006858",,,,,"36","081",,,,"050000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4518,342,3099,0,405,0,566,106
"36081050201","14000US36081050201","Census Tract 502.01","Census Tract 502.01, Queens County, New York","ny","140","00","ACSSF","0006859",,,,,"36","081",,,,"050201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503,31,1136,0,85,0,187,64
"36081050202","14000US36081050202","Census Tract 502.02","Census Tract 502.02, Queens County, New York","ny","140","00","ACSSF","0006860",,,,,"36","081",,,,"050202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,13,1021,0,155,0,65,145
"36081050400","14000US36081050400","Census Tract 504","Census Tract 504, Queens County, New York","ny","140","00","ACSSF","0006861",,,,,"36","081",,,,"050400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960,93,1728,1,12,0,53,73
"36081050500","14000US36081050500","Census Tract 505","Census Tract 505, Queens County, New York","ny","140","00","ACSSF","0006862",,,,,"36","081",,,,"050500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502,722,53,0,544,0,158,25
"36081050600","14000US36081050600","Census Tract 506","Census Tract 506, Queens County, New York","ny","140","00","ACSSF","0006863",,,,,"36","081",,,,"050600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490,36,1205,0,173,0,62,14
"36081050700","14000US36081050700","Census Tract 507","Census Tract 507, Queens County, New York","ny","140","00","ACSSF","0006864",,,,,"36","081",,,,"050700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4162,2373,101,0,1190,0,468,30
"36081050800","14000US36081050800","Census Tract 508","Census Tract 508, Queens County, New York","ny","140","00","ACSSF","0006865",,,,,"36","081",,,,"050800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039,73,1670,0,18,0,210,68
"36081051000","14000US36081051000","Census Tract 510","Census Tract 510, Queens County, New York","ny","140","00","ACSSF","0006866",,,,,"36","081",,,,"051000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720,114,1545,0,28,0,15,18
"36081051100","14000US36081051100","Census Tract 511","Census Tract 511, Queens County, New York","ny","140","00","ACSSF","0006867",,,,,"36","081",,,,"051100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2188,1652,6,6,248,0,193,83
"36081051200","14000US36081051200","Census Tract 512","Census Tract 512, Queens County, New York","ny","140","00","ACSSF","0006868",,,,,"36","081",,,,"051200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763,20,1949,0,119,0,647,28
